gisjoin,year,n_couples,n_same_bpl,icm_rate
G54049.0,1910,6077,4892.0,0.8050024683231858
G54057.0,1910,2290,1449.0,0.6327510917030568
G5401070,1910,5695,3810.0,0.66900790166813
G5401030,1910,3648,2688.0,0.7368421052631579
G54075.0,1910,2140,1548.0,0.7233644859813084
G55025.0,1910,2963,1703.0,0.5747553155585555
G55099.0,1910,397,179.0,0.4508816120906801
G55087.0,1910,1408,894.0,0.6349431818181818
G5503.00,1910,485,175.0,0.3608247422680412
G5505.00,1910,1216,529.0,0.4350328947368421
G55015.0,1910,258,202.0,0.7829457364341085
G55017.0,1910,1092,513.0,0.4697802197802198
G5507.00,1910,390,149.0,0.382051282051282
G55067.0,1910,832,503.0,0.6045673076923077
G55069.0,1910,496,233.0,0.469758064516129
G5501050,1910,4241,2153.0,0.5076632869606225
G5501210,1910,518,257.0,0.4961389961389961
G5501270,1910,2284,1219.0,0.5337127845884413
G5501410,1910,1058,623.0,0.5888468809073724
G5501310,1910,427,341.0,0.7985948477751756
G55029.0,1910,319,171.0,0.5360501567398119
G55027.0,1910,1075,753.0,0.7004651162790698
G55031.0,1910,1282,465.0,0.3627145085803432
G55039.0,1910,2061,1300.0,0.6307617661329452
G55059.0,1910,1045,467.0,0.44688995215311
G55063.0,1910,1449,671.0,0.4630779848171152
G55061.0,1910,115,89.0,0.7739130434782608
G55091.0,1910,401,218.0,0.543640897755611
G5501230,1910,1928,1179.0,0.6115145228215768
G5501350,1910,1272,709.0,0.5573899371069182
G56025.0,1910,341,86.0,0.252199413489736
G56029.0,1910,543,167.0,0.3075506445672191
G5603.00,1910,895,285.0,0.3184357541899441
G56037.0,1910,301,86.0,0.2857142857142857
G0101.00,1920,1342,1232.0,0.918032786885246
G0107.00,1920,2485,2216.0,0.8917505030181087
G0103.00,1920,2111,1461.0,0.6920890573188062
G01073.0,1920,28046,17603.0,0.6276474363545603
G0101010,1920,5046,3489.0,0.6914387633769322
G0101050,1920,1149,1035.0,0.9007832898172324
G0101090,1920,3035,2705.0,0.8912685337726524
G01013.0,1920,2577,2329.0,0.9037640667442765
G0101130,1920,1152,809.0,0.7022569444444444
G0101170,1920,3396,2926.0,0.8616018845700825
G0101190,1920,977,708.0,0.7246673490276356
G0101210,1920,3837,3072.0,0.800625488663018
G0101310,1920,1022,925.0,0.9050880626223092
G0101230,1920,3462,3047.0,0.8801270941652224
G0101270,1920,7304,5697.0,0.7799835706462213
G0101250,1920,5578,4746.0,0.8508425959125134
G04019.0,1920,2063,618.0,0.2995637421231216
G04021.0,1920,831,261.0,0.3140794223826715
G04023.0,1920,446,92.0,0.2062780269058296
G04025.0,1920,2054,546.0,0.2658227848101265
G0505.00,1920,1665,888.0,0.5333333333333333
G0507.00,1920,6741,2695.0,0.3997923156801661
G05011.0,1920,1937,1287.0,0.6644295302013423
G05017.0,1920,900,443.0,0.4922222222222222
G05023.0,1920,2253,1184.0,0.5255215268530847
G05025.0,1920,1496,1082.0,0.7232620320855615
G05027.0,1920,2710,1685.0,0.6217712177121771
G05033.0,1920,4163,2164.0,0.519817439346625
G0501190,1920,10087,4510.0,0.4471101417666303
G0501270,1920,2339,1267.0,0.5416844805472424
G0501370,1920,1488,1009.0,0.6780913978494624
G0501430,1920,6266,3069.0,0.489786147462496
G06029.0,1920,6709,2099.0,0.3128633179311372
G06043.0,1920,263,113.0,0.4296577946768061
G06039.0,1920,1209,457.0,0.3779983457402812
G06037.0,1920,97641,27461.0,0.2812445591503569
G06041.0,1920,1479,487.0,0.3292765382014875
G06047.0,1920,1680,584.0,0.3476190476190476
G06099.0,1920,4593,1523.0,0.3315915523622904
G0601010,1920,993,419.0,0.4219536757301108
G0601150,1920,954,433.0,0.4538784067085953
G0601.00,1920,24748,7689.0,0.3106917730725715
G0603.00,1920,8,2.0,0.25
G08031.0,1920,22864,6436.0,0.2814905528341497
G08041.0,1920,5590,1808.0,0.3234347048300536
G08043.0,1920,1855,562.0,0.3029649595687331
G08051.0,1920,491,139.0,0.2830957230142566
G08045.0,1920,1101,324.0,0.2942779291553133
G08059.0,1920,1391,411.0,0.295470884255931
G08047.0,1920,75,17.0,0.2266666666666666
G08061.0,1920,591,214.0,0.3620981387478849
G08063.0,1920,1198,388.0,0.3238731218697829
G08067.0,1920,1301,378.0,0.2905457340507302
G08069.0,1920,3522,1172.0,0.3327654741624077
G08073.0,1920,1168,432.0,0.3698630136986301
G08081.0,1920,824,254.0,0.308252427184466
G08075.0,1920,2180,739.0,0.3389908256880733
G08077.0,1920,3139,881.0,0.2806626314112774
G0905.00,1920,5660,3330.0,0.588339222614841
G1005.00,1920,7797,6144.0,0.7879953828395537
G1003.00,1920,14300,7475.0,0.5227272727272727
G12039.0,1920,1306,825.0,0.6316998468606432
G12063.0,1920,2983,1753.0,0.5876634260811264
G12047.0,1920,990,720.0,0.7272727272727273
G12071.0,1920,1247,650.0,0.5212510024057738
G12059.0,1920,2043,1188.0,0.5814977973568282
G12065.0,1920,688,470.0,0.6831395348837209
G12069.0,1920,1525,719.0,0.4714754098360655
G12073.0,1920,949,593.0,0.624868282402529
G12075.0,1920,1033,738.0,0.7144240077444337
G12087.0,1920,559,302.0,0.5402504472271914
G13029.0,1920,554,473.0,0.8537906137184116
G13035.0,1920,998,962.0,0.9639278557114228
G13039.0,1920,427,329.0,0.7704918032786885
G13051.0,1920,6692,3962.0,0.5920502092050209
G13053.0,1920,290,218.0,0.7517241379310344
G13055.0,1920,2090,1449.0,0.6933014354066985
G13063.0,1920,1075,990.0,0.9209302325581395
G13057.0,1920,3096,2811.0,0.9079457364341084
G13059.0,1920,2248,1870.0,0.8318505338078291
G13065.0,1920,864,709.0,0.8206018518518519
G13069.0,1920,2153,1879.0,0.8727357176033441
G1301010,1920,388,327.0,0.8427835051546392
G13073.0,1920,604,511.0,0.8460264900662252
G13091.0,1920,2370,2225.0,0.938818565400844
G13093.0,1920,1435,1345.0,0.9372822299651568
G13095.0,1920,1035,689.0,0.6657004830917874
G13097.0,1920,1364,1229.0,0.9010263929618768
G1301250,1920,579,570.0,0.9844559585492229
G1301050,1920,2200,1915.0,0.8704545454545455
G1301190,1920,2662,2257.0,0.8478587528174305
G1302330,1920,2671,2063.0,0.7723698989142643
G1302390,1920,170,136.0,0.8
G1302430,1920,1006,898.0,0.8926441351888668
G1302450,1920,5435,3526.0,0.6487580496780129
G1302550,1920,2094,1764.0,0.8424068767908309
G1302570,1920,1537,1204.0,0.7833441769681198
G1302650,1920,447,427.0,0.9552572706935124
G1302670,1920,1793,1618.0,0.9023982152816508
G1302710,1920,1723,1490.0,0.8647707486941382
G1302690,1920,1097,1039.0,0.9471285323609844
G1302730,1920,976,869.0,0.8903688524590164
G1302750,1920,2747,2134.0,0.776847469967237
G1302790,1920,1659,1444.0,0.8704038577456299
G1302830,1920,821,791.0,0.9634591961023142
G1302950,1920,3407,2312.0,0.6786028764308776
G1302850,1920,3242,2354.0,0.7260950030845157
G1302870,1920,1342,1217.0,0.9068554396423248
G1302910,1920,1081,817.0,0.755781683626272
G1302890,1920,669,619.0,0.9252615844544096
G1302930,1920,1314,1210.0,0.9208523592085236
G1302990,1920,2720,2035.0,0.7481617647058824
G1302970,1920,2651,2513.0,0.947944172010562
G16069.0,1920,1854,413.0,0.2227615965480043
G16071.0,1920,405,187.0,0.4617283950617284
G16085.0,1920,316,71.0,0.2246835443037974
G16079.0,1920,1086,206.0,0.1896869244935543
G16087.0,1920,1398,362.0,0.2589413447782546
G16083.0,1920,4016,1369.0,0.3408864541832669
G1705.00,1920,2395,1844.0,0.7699373695198329
G1703.00,1920,2669,1566.0,0.5867366054702136
G17019.0,1920,8010,4736.0,0.5912609238451935
G17011.0,1920,3429,2202.0,0.642169728783902
G17013.0,1920,956,737.0,0.7709205020920502
G17017.0,1920,2568,1947.0,0.758177570093458
G17035.0,1920,2387,1752.0,0.7339757017176372
G17037.0,1920,2789,1627.0,0.5833632126210111
G17069.0,1920,1322,1004.0,0.7594553706505295
G17073.0,1920,3348,1957.0,0.5845280764635603
G17085.0,1920,1582,999.0,0.6314791403286979
G17089.0,1920,6658,3507.0,0.5267347551817363
G17081.0,1920,5035,3907.0,0.7759682224428996
G17087.0,1920,2245,1825.0,0.8129175946547884
G17099.0,1920,5765,3616.0,0.6272333044232438
G1701010,1920,4014,2701.0,0.6728948679621325
G1701190,1920,9345,5877.0,0.628892455858748
G1701550,1920,469,296.0,0.6311300639658849
G1701770,1920,3825,2249.0,0.5879738562091503
G1701410,1920,3258,1929.0,0.5920810313075506
G1701810,1920,3284,2648.0,0.8063337393422655
G1701790,1920,4106,2671.0,0.6505114466634194
G1701850,1920,2365,1591.0,0.6727272727272727
G1701830,1920,12485,6847.0,0.5484181017220665
G1701910,1920,4218,3233.0,0.7664770033191086
G1701930,1920,3493,2546.0,0.7288863441168051
G1702030,1920,1860,1288.0,0.6924731182795699
G1801.00,1920,2629,1735.0,0.6599467478128566
G1803.00,1920,13128,8270.0,0.6299512492382694
G1805.00,1920,4276,3474.0,0.8124415341440598
G1809.00,1920,2568,1823.0,0.7098909657320872
G18021.0,1920,4797,3629.0,0.7565144882218053
G18015.0,1920,3283,2481.0,0.7557112397197685
G18017.0,1920,6439,4708.0,0.7311694362478646
G18025.0,1920,2042,1831.0,0.8966699314397649
G18035.0,1920,10688,7058.0,0.6603667664670658
G18067.0,1920,8181,6025.0,0.7364625351424031
G18071.0,1920,3893,3344.0,0.8589776521962497
G18085.0,1920,5540,4010.0,0.723826714801444
G18073.0,1920,1928,1244.0,0.6452282157676349
G18079.0,1920,2117,1654.0,0.781294284364667
G18087.0,1920,2669,1727.0,0.6470588235294118
G1801210,1920,2674,2003.0,0.7490650710545999
G18091.0,1920,4193,2465.0,0.5878845695206296
G18099.0,1920,4087,2958.0,0.7237582578908734
G1801090,1920,4001,3367.0,0.841539615096226
G1801190,1920,2502,2087.0,0.8341326938449241
G1801290,1920,2910,2160.0,0.7422680412371134
G1801230,1920,2058,1696.0,0.8241010689990281
G1801250,1920,3427,2968.0,0.8660636124890575
G1801270,1920,2126,1250.0,0.587958607714017
G1801330,1920,2529,2063.0,0.8157374456306841
G1801370,1920,2220,1829.0,0.8238738738738739
G1801350,1920,5539,3969.0,0.716555334897996
G1801470,1920,2701,2245.0,0.8311736393928175
G1801490,1920,1089,641.0,0.588613406795225
G1801590,1920,3241,2677.0,0.8259796359148411
G1905.00,1920,921,591.0,0.6416938110749185
G1907.00,1920,4463,2471.0,0.5536634550750617
G19011.0,1920,2770,1617.0,0.583754512635379
G19015.0,1920,3050,1683.0,0.5518032786885246
G19017.0,1920,1189,742.0,0.624053826745164
G19019.0,1920,2144,1212.0,0.5652985074626866
G19021.0,1920,1368,636.0,0.4649122807017544
G19029.0,1920,2340,1234.0,0.5273504273504274
G19027.0,1920,1453,760.0,0.5230557467309016
G19031.0,1920,1875,1184.0,0.6314666666666666
G19033.0,1920,3385,1475.0,0.4357459379615953
G19043.0,1920,1774,1221.0,0.6882750845546787
G19045.0,1920,2961,1529.0,0.5163796014859845
G19091.0,1920,911,445.0,0.4884742041712404
G1901050,1920,1858,1246.0,0.6706135629709364
G1901150,1920,1864,1148.0,0.6158798283261803
G1901090,1920,1662,785.0,0.4723225030084236
G19099.0,1920,3713,2236.0,0.6022084567734985
G1901030,1920,2436,1514.0,0.6215106732348111
G1901110,1920,4405,2229.0,0.5060158910329171
G1901130,1920,8735,4828.0,0.5527189467658844
G1901290,1920,2092,974.0,0.4655831739961759
G1901330,1920,1931,980.0,0.5075090626618333
G1901350,1920,2354,1459.0,0.6197960917587085
G1901370,1920,2090,998.0,0.477511961722488
G1901430,1920,628,280.0,0.445859872611465
G1901750,1920,2651,1395.0,0.5262165220671444
G1901770,1920,2545,1601.0,0.6290766208251474
G1901830,1920,3029,1872.0,0.6180257510729614
G1901810,1920,3124,1980.0,0.6338028169014085
G1901890,1920,459,228.0,0.4967320261437908
G1901910,1920,953,635.0,0.6663168940188877
G1901970,1920,1943,885.0,0.4554812146165723
G1901930,1920,8492,3273.0,0.3854215732454074
G2001.00,1920,3940,1434.0,0.3639593908629441
G2003.00,1920,2055,796.0,0.3873479318734793
G20019.0,1920,2174,843.0,0.3877644894204232
G20081.0,1920,224,89.0,0.3973214285714285
G20083.0,1920,440,155.0,0.3522727272727273
G20087.0,1920,2242,1060.0,0.4727921498661909
G20089.0,1920,2644,1052.0,0.3978819969742814
G2001010,1920,454,166.0,0.3656387665198238
G20095.0,1920,1755,637.0,0.362962962962963
G20097.0,1920,1033,420.0,0.4065827686350435
G2001270,1920,1603,641.0,0.3998752339363693
G2001110,1920,3642,1519.0,0.4170785282811642
G2001130,1920,1663,731.0,0.4395670475045099
G2001290,1920,559,200.0,0.3577817531305903
G2001170,1920,2356,968.0,0.4108658743633276
G2001310,1920,2130,862.0,0.4046948356807511
G2001190,1920,746,271.0,0.3632707774798928
G2001330,1920,4003,1584.0,0.3957032225830627
G2001350,1920,819,314.0,0.3833943833943834
G2001430,1920,1531,673.0,0.4395819725669497
G2002050,1920,3709,1527.0,0.4117012671879212
G2002090,1920,13422,4848.0,0.3611980330800178
G2002010,1920,1831,769.0,0.4199890770070999
G2103.00,1920,3203,2565.0,0.8008117389946925
G2107.00,1920,2044,1583.0,0.7744618395303327
G2109.00,1920,4162,3767.0,0.9050937049495434
G21011.0,1920,1981,1891.0,0.9545683997980816
G21025.0,1920,3340,3244.0,0.97125748502994
G21019.0,1920,4857,3461.0,0.712579781758287
G21023.0,1920,1788,1578.0,0.8825503355704698
G21027.0,1920,3437,3178.0,0.924643584521385
G21041.0,1920,1478,1249.0,0.8450608930987822
G21029.0,1920,1665,1528.0,0.9177177177177176
G21045.0,1920,3027,2806.0,0.9269904195573174
G21055.0,1920,2490,2056.0,0.8257028112449799
G21035.0,1920,3909,2975.0,0.7610642107955999
G21087.0,1920,2008,1970.0,0.9810756972111554
G2101030,1920,2392,2274.0,0.9506688963210702
G21089.0,1920,3276,2605.0,0.7951770451770451
G21091.0,1920,1247,1117.0,0.8957497995188453
G21093.0,1920,3889,3574.0,0.9190023142195938
G21095.0,1920,4672,3479.0,0.7446489726027398
G21099.0,1920,3121,2977.0,0.9538609420057674
G2101010,1920,3828,3104.0,0.8108672936259144
G2101070,1920,5649,4848.0,0.8582049920339884
G2101130,1920,1814,1680.0,0.9261300992282248
G2101090,1920,2036,1967.0,0.9661100196463654
G2101710,1920,2299,1902.0,0.8273162244454111
G2101730,1920,1778,1601.0,0.9004499437570304
G2101750,1920,2982,2826.0,0.9476861167002012
G2101790,1920,2373,2284.0,0.9624947324062368
G2101890,1920,1260,1169.0,0.9277777777777778
G2102030,1920,2618,2324.0,0.8877005347593583
G2101930,1920,4103,3644.0,0.8881306361199123
G2101990,1920,5737,5128.0,0.8938469583405961
G2102010,1920,791,768.0,0.9709228824273072
G2102070,1920,2012,1913.0,0.9507952286282306
G2102090,1920,2273,2103.0,0.9252089749230092
G2102150,1920,1309,1266.0,0.9671504965622612
G2102130,1920,1887,1346.0,0.7133015368309485
G2102190,1920,2206,1858.0,0.8422484134179511
G2102170,1920,2075,1933.0,0.931566265060241
G2102250,1920,2867,2440.0,0.851063829787234
G2102270,1920,4912,4164.0,0.8477198697068404
G22035.0,1920,222,119.0,0.536036036036036
G22037.0,1920,625,447.0,0.7152
G22065.0,1920,314,204.0,0.6496815286624203
G22055.0,1920,3123,2990.0,0.95741274415626
G22059.0,1920,1415,1041.0,0.7356890459363957
G22057.0,1920,3671,3622.0,0.9866521383819122
G22089.0,1920,550,500.0,0.9090909090909092
G2201010,1920,2074,1889.0,0.9108003857280618
G2201050,1920,2659,1868.0,0.7025197442647612
G2201250,1920,238,169.0,0.7100840336134454
G2201170,1920,2705,1799.0,0.6650646950092421
G2201190,1920,2120,1512.0,0.7132075471698113
G2303.00,1920,5934,4578.0,0.7714863498483316
G2305.00,1920,14462,10245.0,0.7084082422901397
G23029.0,1920,4806,4039.0,0.840407823553891
G23031.0,1920,7810,5139.0,0.6580025608194622
G2401.00,1920,7921,4714.0,0.5951268779194546
G2407.00,1920,862,822.0,0.9535962877030162
G24029.0,1920,4284,2782.0,0.6493930905695612
G24019.0,1920,8251,6934.0,0.8403829838807417
G24027.0,1920,1751,1416.0,0.80868075385494
G24023.0,1920,3546,2696.0,0.76029328821207
G24033.0,1920,1955,1633.0,0.8352941176470589
G24041.0,1920,10048,6981.0,0.694765127388535
G24039.0,1920,2301,1915.0,0.8322468491960018
G2509.00,1920,27996,14955.0,0.5341834547792542
G25017.0,1920,45397,22193.0,0.4888649029671564
G25027.0,1920,24001,12750.0,0.531227865505604
G2601.00,1920,296,163.0,0.5506756756756757
G26011.0,1920,444,255.0,0.5743243243243243
G26057.0,1920,5008,2997.0,0.5984424920127795
G26051.0,1920,777,437.0,0.5624195624195624
G26053.0,1920,392,150.0,0.3826530612244898
G26059.0,1920,5344,3055.0,0.5716691616766467
G26061.0,1920,801,460.0,0.5742821473158551
G26073.0,1920,2508,1499.0,0.5976874003189793
G26065.0,1920,11010,7269.0,0.6602179836512262
G26067.0,1920,4568,3009.0,0.6587127845884413
G2601390,1920,2224,1477.0,0.6641187050359713
G2601490,1920,4289,2326.0,0.542317556539986
G2601530,1920,586,308.0,0.5255972696245734
G2601550,1920,4508,2979.0,0.6608251996450755
G2601570,1920,2558,1712.0,0.6692728694292416
G2601650,1920,2002,1097.0,0.547952047952048
G2601590,1920,4409,2397.0,0.5436606940349286
G2601630,1920,59953,31070.0,0.5182392874418295
G27037.0,1920,1205,618.0,0.512863070539419
G27045.0,1920,1280,715.0,0.55859375
G27047.0,1920,1073,505.0,0.4706430568499534
G27049.0,1920,939,529.0,0.5633652822151225
G27053.0,1920,23429,8419.0,0.3593409876648598
G2701170,1920,623,217.0,0.348314606741573
G2701190,1920,806,299.0,0.3709677419354839
G2701270,1920,861,414.0,0.4808362369337979
G2701290,1920,647,324.0,0.500772797527048
G2803.00,1920,3157,2021.0,0.640164713335445
G2807.00,1920,2578,2237.0,0.8677269200930954
G28013.0,1920,2434,2008.0,0.8249794576828267
G28011.0,1920,1582,1101.0,0.6959544879898862
G28031.0,1920,1738,1504.0,0.8653624856156502
G28019.0,1920,1572,1383.0,0.8797709923664122
G28021.0,1920,545,450.0,0.8256880733944955
G28025.0,1920,1155,821.0,0.7108225108225108
G28033.0,1920,1053,765.0,0.7264957264957265
G2701710,1920,1038,542.0,0.5221579961464354
G28039.0,1920,756,566.0,0.7486772486772487
G28047.0,1920,3129,1861.0,0.5947587088526686
G28051.0,1920,1279,1086.0,0.8491008600469117
G28093.0,1920,1221,934.0,0.764946764946765
G28099.0,1920,2729,2415.0,0.8849395382924148
G2801070,1920,1747,1336.0,0.7647395535203205
G2801150,1920,2890,2365.0,0.8183391003460208
G2801190,1920,808,631.0,0.780940594059406
G2801250,1920,379,295.0,0.7783641160949868
G2801210,1920,1551,1369.0,0.8826563507414571
G2801330,1920,1936,1574.0,0.8130165289256198
G29055.0,1920,1924,1456.0,0.7567567567567568
G29041.0,1920,3002,2071.0,0.689873417721519
G29029.0,1920,1821,1379.0,0.757276221856123
G29043.0,1920,2713,1865.0,0.6874308883155179
G29031.0,1920,3696,2779.0,0.7518939393939394
G29047.0,1920,3703,2415.0,0.6521739130434783
G29049.0,1920,2496,1552.0,0.6217948717948718
G29051.0,1920,2359,1883.0,0.798219584569733
G29077.0,1920,12017,6832.0,0.5685279187817259
G29095.0,1920,46038,17589.0,0.3820539554281246
G2901010,1920,4242,2539.0,0.5985384252710986
G2901050,1920,2910,1923.0,0.6608247422680412
G2901070,1920,3460,2405.0,0.6950867052023122
G2901090,1920,4097,2444.0,0.596534049304369
G2901110,1920,2282,1566.0,0.6862401402278703
G2901330,1920,2006,921.0,0.4591226321036889
G2901130,1920,2391,2010.0,0.8406524466750314
G2901210,1920,4591,3174.0,0.6913526464822479
G2901750,1920,4852,3574.0,0.736603462489695
G2901890,1920,8377,4780.0,0.5706100035812344
G2905100,1920,51999,28766.0,0.553202946210504
G2902010,1920,3717,2020.0,0.5434490180252892
G2902250,1920,3025,2055.0,0.6793388429752066
G2902050,1920,2503,1749.0,0.6987614862165401
G2902130,1920,1433,756.0,0.5275645498953245
G2902150,1920,3498,2075.0,0.5931961120640366
G2902270,1920,1410,772.0,0.5475177304964539
G2902290,1920,3098,1974.0,0.6371852808263396
G3001.00,1920,733,173.0,0.2360163710777626
G30021.0,1920,779,256.0,0.3286264441591784
G30015.0,1920,1137,378.0,0.3324538258575198
G30017.0,1920,1251,351.0,0.2805755395683453
G30023.0,1920,722,149.0,0.206371191135734
G30027.0,1920,2962,921.0,0.3109385550303848
G30025.0,1920,421,159.0,0.3776722090261282
G30041.0,1920,1046,326.0,0.3116634799235181
G30043.0,1920,413,95.0,0.2300242130750605
G30049.0,1920,1431,352.0,0.2459818308874912
G30053.0,1920,713,182.0,0.2552594670406732
G30055.0,1920,435,160.0,0.367816091954023
G30057.0,1920,708,216.0,0.3050847457627119
G30059.0,1920,265,71.0,0.2679245283018868
G30073.0,1920,512,191.0,0.373046875
G30063.0,1920,2158,560.0,0.2594995366079703
G3107.00,1920,184,61.0,0.3315217391304347
G31011.0,1920,1182,447.0,0.3781725888324873
G31015.0,1920,617,216.0,0.3500810372771475
G31017.0,1920,877,278.0,0.3169897377423033
G31043.0,1920,734,260.0,0.3542234332425068
G31045.0,1920,1272,402.0,0.3160377358490566
G31021.0,1920,1241,473.0,0.3811442385173247
G31023.0,1920,1098,470.0,0.4280510018214936
G31061.0,1920,945,315.0,0.3333333333333333
G31033.0,1920,831,304.0,0.3658243080625752
G31065.0,1920,1748,592.0,0.3386727688787185
G31037.0,1920,382,169.0,0.4424083769633508
G31041.0,1920,3461,1314.0,0.3796590580757006
G31059.0,1920,1221,493.0,0.4037674037674038
G31055.0,1920,15451,4822.0,0.3120833603003042
G3101410,1920,762,312.0,0.4094488188976378
G3201.00,1920,513,128.0,0.2495126705653021
G3209.00,1920,162,32.0,0.1975308641975308
G32019.0,1920,247,64.0,0.2591093117408907
G32021.0,1920,99,17.0,0.1717171717171717
G32029.0,1920,33,14.0,0.4242424242424242
G3301.00,1920,2626,1545.0,0.5883472962680883
G3309.00,1920,5306,2995.0,0.5644553335846212
G33019.0,1920,2528,1335.0,0.5280854430379747
G3407.00,1920,18219,10066.0,0.5525001372193864
G3409.00,1920,2728,1850.0,0.6781524926686217
G34017.0,1920,21388,11009.0,0.5147278847952123
G34029.0,1920,3346,2560.0,0.7650926479378363
G34031.0,1920,8757,5200.0,0.5938106657531118
G34035.0,1920,3789,2658.0,0.7015043547110056
